Fecha,T_Media_General,T_Media_Cerro_Prieto,T_Media_El_Cuchillo,T_Media_La_Boca,T.Max_General,T_Max_Cerro_Prieto,T_Max_El_Cuchillo,T_Max_La_Boca,T.Min_General,T_Min_Cerro_Prieto,T_Min_El_Cuchillo,T_Min_La_Boca,V_Media_Viento,Rachas_Max,Presion_Media,Precip_General,Precip_Cerro_Prieto,Precip_El_Cuchillo,Precip_La_Boca,Evap_Cerro_Prieto,Evap_El_Cuchillo,Ciclon_Is,Ciclon_VS,Ciclon_R,Niveles_P,Niveles_NP,Consumo_Clientes_industriales_AMM,Consumo_Clientes_industriales_MNM,Consumo_clientes_industriales_fact,Poblacion,PIB
07/01/2018,30,1914345.914,1896823.17,1882454.768,40,2486481.024,2598563.705,2458318.209,21,1415897.866,1450358.149,1674990.449,43508,56.08888889,1016.9,37.8,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,147.5,177.5,36670234,91859,539632,29678,31657021,5050710.96,18569489
08/01/2018,30,1914345.914,1896823.17,1882454.768,38,2486481.024,2598563.705,2458318.209,21,1415897.866,1450358.149,1674990.449,43569,56.08888889,1016,43545,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,80,97.5,37105690,48709,575925,49049,34731858,5054566.52,18569489
09/01/2018,26,1914345.914,1896823.17,1882454.768,37,2486481.024,2598563.705,2458318.209,20,1415897.866,1450358.149,1674990.449,43506,55.6,1015.2,226.9,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,118.57,146.43,33036595,60412,538058,45178,32435828,5058422.07,18569489
10/01/2018,21,1914345.914,1896823.17,1882454.768,34,2486481.024,2598563.705,2458318.209,8,1415897.866,1450358.149,1674990.449,11,55.6,1017.3,46.6,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,156.25,188.75,31609267,111791,479506,41696,29053253,5062277.63,18581560
11/01/2018,16,1914345.914,1896823.17,1882454.768,32,2486481.024,2598563.705,2458318.209,0,1415897.866,1450358.149,1674990.449,43534,51.9,1019.5,43510,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,FALSE,0,0,33050592,48040,511625,35689,30802253,5066133.19,18581560
12/01/2018,16,1914345.914,1896823.17,1882454.768,31,2486481.024,2598563.705,2458318.209,2,1415897.866,1450358.149,1674990.449,43596,70.4,1019.1,43632,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,FALSE,0,0,31911667,73274,459897,33478,27754723,5069988.74,18581560
01/01/2019,14,1914345.914,1896823.17,1882454.768,28,2486481.024,2598563.705,2458318.209,2,1415897.866,1450358.149,1674990.449,43533,55.6,1021.4,43607,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,478796,53132,29540089,5073844.3,18533605
02/01/2019,18,1914345.914,1896823.17,1882454.768,37,2486481.024,2598563.705,2458318.209,4,1415897.866,1450358.149,1674990.449,43534,46.3,1016.8,43679,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,460653,31395,27812131,5077699.85,18533605
03/01/2019,19,1914345.914,1896823.17,1882454.768,36,2486481.024,2598563.705,2458318.209,3,1415897.866,1450358.149,1674990.449,43477,55.6,1019.4,38.2,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,432565,25032,25941375,5081555.41,18533605
04/01/2019,24,1914345.914,1896823.17,1882454.768,38,2486481.024,2598563.705,2458318.209,7,1415897.866,1450358.149,1674990.449,14,50,1013.9,43721,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,469689,30194,28199855.19,5085410.97,18537324
05/01/2019,27,1914345.914,1896823.17,1882454.768,40,2486481.024,2598563.705,2458318.209,17,1415897.866,1450358.149,1674990.449,43660,48.2,1011.1,54.6,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,535232,35016,32339591.9,5089266.52,18537324
06/01/2019,30,1914345.914,1896823.17,1882454.768,41,2486481.024,2598563.705,2458318.209,21,1415897.866,1450358.149,1674990.449,43569,42.6,1014.2,75.9,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,505824,42810,31310335.55,5093122.08,18537324
07/01/2019,30,1914345.914,1896823.17,1882454.768,40,2486481.024,2598563.705,2458318.209,20,1415897.866,1450358.149,1674990.449,43659,51.9,1015.7,43496,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,530967,40768,33778374.97,5096977.64,16898641.53
08/01/2019,31,1914345.914,1896823.17,1882454.768,40,2486481.024,2598563.705,2458318.209,22,1415897.866,1450358.149,1674990.449,43509,43.7,1014.2,31,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,587603,38800,37176391.77,5100833.19,16898641.53
09/01/2019,27,1914345.914,1896823.17,1882454.768,34,2486481.024,2598563.705,2458318.209,20,1415897.866,1450358.149,1674990.449,43567,56.08888889,1016,166.2,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,538835,39562,34257033.13,5104688.75,16898641.53
10/01/2019,25,1914345.914,1896823.17,1882454.768,34,2486481.024,2598563.705,2458318.209,12,1415897.866,1450358.149,1674990.449,43476,59.3,1015.5,15079.93707,1931350.342,1699049.094,1795783.316,4986844.177,4699807.662,TRUE,54.44361111,66.51462963,33183501.94,68844.08333,521585.1212,29624.63636,30395304.83,5108544.3,16898641.53
