"","Pvalues"
"CCDC108",0.300808391903317
"CCDC109A",0.925431785355448
"CCDC109B",0.711924623165735
"CCDC110",0.0523146264216931
"CCDC111",0.654652637453861
"CCDC112",0.829756003252324
"CCDC113",0.698613177975004
"CCDC114",0.781213560262684
"CCDC115",0.4045891956155
"CCDC116",0.898917245142674
"CCDC117",0.0617579598530125
"CCDC11",0.323074596233561
"CCDC120",0.439273540228811
"CCDC121",0.308774440622621
"CCDC122",0.0292163977320518
"CCDC123",0.717211755415956
"CCDC124",0.455259000578716
"CCDC125",0.123642956282334
"CCDC126",0.480324088966195
"CCDC127",0.0128158673545157
"CCDC129",0.709942172653102
"CCDC12",0.170308921871159
"CCDC130",0.325430152516929
"CCDC132",0.513635217398255
"CCDC134",0.299157103736503
"CCDC135",0.0381426527494912
"CCDC136",0.731937293114484
"CCDC137",0.885991584817155
"CCDC138",0.91331860968983
"CCDC13",0.555364190218407
"CCDC140",0.673477687379829
"CCDC141",0.667350791679096
"CCDC142",0.722435591010897
"CCDC144A",0.676589342899524
"CCDC144B",0.935461997710522
"CCDC144C",0.520571052596441
"CCDC144NL",0.972542159463434
"CCDC146",0.0775604452724008
"CCDC147",0.901216507539642
"CCDC148",0.732752813798411
"CCDC149",0.875341997089667
"CCDC14",0.427979486968499
"CCDC150",0.260143903849589
"CCDC151",0.844425417607303
"CCDC152",0.259009078594849
"CCDC153",0.640816378122681
"CCDC154",0.569019082320652
"CCDC155",0.792237539531077
"CCDC157",0.0313048292284162
"CCDC158",0.419763888156819
"CCDC159",0.53701165023455
"CCDC15",0.875338605056516
"CCDC160",0.208533805486864
"CCDC163P",0.562898539769785
"CCDC17",0.164875917899502
"CCDC18",0.166846938739929
"CCDC19",0.999916725728561
"CCDC21",0.382839969217056
"CCDC22",0.541907000398843
"CCDC23",0.41798814287908
"CCDC24",0.492033530843884
"CCDC25",0.92099011420186
"CCDC27",0.131209679208906
"CCDC28A",0.686160782846729
"CCDC28B",0.393895431431743
"CCDC30",0.0648883635031166
"CCDC33",0.483366537326623
"CCDC34",0.387370432376051
"CCDC36",0.254061227567284
"CCDC37",0.483316774018491
"CCDC38",0.528465786452284
"CCDC39",0.0747401887784387
"CCDC3",0.248387586209299
"CCDC40",0.345204722168707
"CCDC41",0.290439237183274
"CCDC42B",0.613883233019746
"CCDC42",0.259898373501033
"CCDC43",0.920402269254542
"CCDC45",0.692812513829122
"CCDC46",0.354127396729663
"CCDC47",0.558634725009055
"CCDC48",0.76630156062454
"CCDC50",0.630595643030787
"CCDC51",0.775455498134896
"CCDC52",0.719521826410136
"CCDC53",0.116546290998741
"CCDC54",0.222291904688445
"CCDC55",0.681226897488696
"CCDC56",0.142307426950028
"CCDC57",0.701580674421093
"CCDC58",0.848932006199334
"CCDC59",0.164820197652046
"CCDC60",0.913886181830345
"CCDC61",0.804820275182964
"CCDC62",0.0174828190379622
"CCDC63",0.160578804341029
"CCDC64B",0.249199340286265
"CCDC64",0.165321298899818
"CCDC65",0.263746442475108
"CCDC66",0.98229459460165
"CCDC67",0.000572116789871022
"CCDC68",0.88462947751769
"CCDC69",0.495957348786707
"CCDC6",0.988449111309604
"CCDC70",0.8606246388461
"CCDC71",0.0663973712208956
"CCDC72",0.986564471230623
"CCDC73",0.957630797195878
"CCDC74A",0.975032162479722
"CCDC74B",0.155611627276621
"CCDC75",0.525034950605742
"CCDC76",0.779551833724147
"CCDC77",0.705484828935062
"CCDC78",0.630220030598227
"CCDC79",0.309956389492221
"CCDC7",0.942288823387264
"CCDC80",0.29477934035991
"CCDC81",0.502072414175097
"CCDC82",0.414927213128853
"CCDC83",0.232344330534793
"CCDC84",0.881407523336323
"CCDC85A",0.215707920633336
"CCDC85B",0.4092346165224
"CCDC85C",0.461381187198296
"CCDC86",0.706999264326319
"CCDC87",0.105148276235358
"CCDC88A",0.40935133610433
"CCDC88B",0.117101215011199
"CCDC88C",0.673289335591546
"CCDC89",0.0284791273198359
"CCDC8",0.275804183334585
"CCDC90A",0.939517033786497
"CCDC90B",0.00029335909374069
"CCDC91",0.534108498248998
"CCDC92",0.492807110260483
"CCDC93",0.16385320245906
"CCDC94",0.379966903762415
"CCDC96",0.202935169529686
"CCDC97",0.637706711104311
"CCDC99",0.812729845350375
"CCDC9",0.0358463120451235
"CCHCR1",0.515965045298088
"CCIN",0.850754961383659
"CCKAR",0.858222616812353
"CCKBR",0.283602112325036
"CCK",0.833311776612148
"CCL11",0.609699122143559
"CCL13",0.0799255380277222
"CCL14.CCL15",0.617182014256159
"CCL14",0.6090245032955
"CCL15",0.331720964443344
"CCL16",0.913420322825547
"CCL17",0.408727498616535
"CCL18",0.154964928437013
"CCL19",0.910785981425118
"CCL1",0.432994852122127
"CCL20",0.765410709969817
"CCL21",0.478519708774608
"CCL22",0.763965627444434
"CCL23",0.81728482617731
"CCL24",0.565524684315272
"CCL25",0.685420781295978
"CCL26",0.278150816137418
"CCL27",0.434933242802155
"CCL28",0.779962806933938
"CCL2",0.234717595432986
"CCL3L1",0.357275085536865
"CCL3L3",0.208368906312323
"CCL3",0.0915173597404848
"CCL4L2",0.0490022680153912
"CCL4",0.0180138379049967
"CCL5",0.140160265842201
"CCL7",0.802119607745205
"CCL8",0.100071906181517
"CCM2",0.676026199849139
"CCNA1",0.953137226665187
"CCNA2",0.396025574940978
"CCNB1IP1",0.179001577581618
"CCNB1",0.441651273357424
"CCNB2",0.859282947121211
"CCNB3",0.477875898384191
"CCNC",0.253131020531175
"CCND1",0.962500333819551
"CCND2",0.190573233165412
"CCND3",0.54759195296063
"CCNDBP1",0.586417759141073
"CCNE1",0.957972842140474
"CCNE2",0.907132433123123
"CCNF",0.963894591957328
"CCNG1",0.989571103865949
"CCNG2",0.305469392195961
"CCNH",0.535062713925571
"CCNI2",0.759943375185718
"CCNI",0.525141038108514
"CCNJL",0.175946458357869
"CCNJ",0.422152471268956
"CCNK",0.239637641241171
"CCNL1",0.0377865911177312
"CCNL2",0.593158986716965
"CCNO",0.600934449236147
"CCNT1",0.717599798486493
"CCNT2",0.172723770850653
"CCNYL1",0.227388741371778
"CCNY",0.661848595838716
"CCPG1",0.958206282997535
"CCR10",0.526421422726005
"CCR1",0.725510737444162
"CCR2",0.965747399315672
"CCR3",0.766122037337651
"CCR4",0.639936638410775
"CCR5",0.534871104422545
"CCR6",0.832603812023979
"CCR7",0.287985788318372
"CCR8",0.758488672990121
"CCR9",0.632499577186751
"CCRL1",0.961589313441191
"CCRL2",0.921279778856473
"CCRN4L",0.964019159203133
"CCS",0.390255689457673
"CCT2",0.79685722351321
"CCT3",0.542988600353089
"CCT4",0.973689025323692
"CCT5",0.374603664969632
"CCT6A",0.806163917318486
"CCT6B",0.625248913110904
"CCT6P1",0.476608707558029
"CCT7",0.911057696688452
"CCT8L2",0.306946902491482
"CCT8",0.463964727006919
"CD101",0.928524764686067
"CD109",0.862200560325413
"CD14",0.618124492743582
"CD151",0.0170168395075501
"CD160",0.803976754333774
"CD163L1",0.936138952369193
"CD163",0.672837518013016
"CD164L2",0.524981820314734
"CD164",0.526418313009034
"CD177",0.234165079142876
"CD180",0.293012664756066
"CD19",0.618872311120555
"CD1A",0.942230395668141
"CD1B",0.920414103834995
"CD1C",0.445689142434048
"CD1D",0.508787338600546
"CD1E",0.466100060471129
"CD200R1L",0.28920822724054
"CD200R1",0.359419413226289
"CD200",0.148265040037124
"CD207",0.192432557719378
"CD209",0.182883454227133
"CD226",0.568477182317044
"CD22",0.375368806132665
"CD244",0.565443552904361
"CD247",0.661467934361225
"CD248",0.60748961405521
"CD24",0.884377843866039
"CD274",0.0251334675247958
"CD276",0.374032011815749
"CD27",0.625536467975914
"CD28",0.298537462993245
"CD2AP",0.568868778296622
"CD2BP2",0.974039454078053
"CD2",0.740105280487768
"CD300A",0.940129988552884
"CD300C",0.880431438538485
"CD300E",0.9437093167853
"CD300LB",0.338928262027763
"CD300LD",0.63698493111273
"CD300LF",0.975411902432653
"CD300LG",0.443727485830577
"CD302",0.489278073486387
"CD320",0.284835189000242
"CD33",0.999218217802651
"CD34",0.15608994483262
"CD36",0.677580634030052
"CD37",0.777601187146826
"CD38",0.874160930775986
"CD3D",0.967442236052859
"CD3EAP",0.697631500221175
"CD3E",0.896229974265885
"CD3G",0.956084266952054
"CD40LG",0.299592355012491
"CD40",0.215230973353852
"CD44",0.849400067623908
"CD46",0.0511482515690419
"CD47",0.896686519624032
"CD48",0.566232665419192
"CD4",0.689078204414043
"CD52",0.750232380703591
"CD53",0.833648948946793
"CD55",0.145007686749652
"CD58",0.684732971470054
"CD59",0.929970423872465
"CD5L",0.760389882093006
"CD5",0.614858887642213
"CD63",0.652415485583392
"CD68",0.982455984743906
"CD69",0.259515249889297
"CD6",0.687822313023361
"CD70",0.702558177230613
"CD72",0.555054965911777
"CD74",0.309316478564713
"CD79A",0.635662700840682
"CD79B",0.309723585092478
"CD7",0.737015375578989
"CD80",0.594209874820936
"CD81",0.364287673293432
"CD82",0.265361232183647
"CD83",0.552711737114635
"CD84",0.697180209761006
"CD86",0.94740151878166
"CD8A",0.488657683040681
"CD8B",0.168302302998851
"CD93",0.339633277194322
"CD96",0.963879174158665
"CD97",0.250884407889845
"CD99L2",0.447874092894299
"CD99",0.260111961498979
"CD9",0.0417116162975299
"CDADC1",0.118103275031435
"CDAN1",0.73232017904786
"CDA",0.779606054722397
"CDC123",0.73921982414788
"CDC14A",0.125247366149503
"CDC14B",0.913261673095577
"CDC14C",0.868122775065103
"CDC16",0.664847066063551
"CDC20B",0.391215104074998
"CDC20",0.959059663371246
"CDC23",0.297719300047297
"CDC25A",0.593790522871576
"CDC25B",0.0235539556679074
"CDC25C",0.817433388748528
"CDC26",0.239051257286225
"CDC27",0.926552629409914
"CDC34",0.931454794624928
"CDC37L1",0.680013390663515
"CDC37",0.075500289469049
"CDC40",0.271656491534362
"CDC42BPA",0.331015926579978
"CDC42BPB",0.553664482430719
"CDC42BPG",0.895811441198767
"CDC42EP1",0.56991497698146
"CDC42EP2",0.754698316334544
"CDC42EP3",0.548700396084565
"CDC42EP4",0.498504386751749
"CDC42EP5",0.986808027353933
"CDC42SE1",0.308848031328528
"CDC42SE2",0.739413098978359
"CDC42",0.28277607085819
"CDC45",0.826137551550819
"CDC5L",0.827125369847261
"CDC6",0.68187477455457
"CDC73",0.650261529792943
"CDC7",0.835686259727773
"CDCA2",0.370589291126004
"CDCA3",0.955935820169049
"CDCA4",0.837961429786383
"CDCA5",0.753265527710201
"CDCA7L",0.657555482862961
"CDCA7",0.302928700871109
"CDCA8",0.612797009356049
"CDCP1",0.0380726098616437
"CDCP2",0.97581729940074
"CDH10",0.765999329860981
"CDH11",0.351877402225662
"CDH12",0.196408619647061
"CDH13",0.134738716766322
"CDH15",0.671590867044855
"CDH16",0.268745399960521
"CDH17",0.754964724559401
"CDH18",0.73558853296463
"CDH19",0.523817185440459
"CDH1",0.817793280795444
"CDH20",0.247393289285477
"CDH22",0.773054206164239
"CDH23",0.211644855493586
"CDH24",0.358945318424304
"CDH26",0.64491816896459
"CDH2",0.107393321206989
"CDH3",0.741320603325356
"CDH4",0.307207369430432
"CDH5",0.283567499969706
"CDH6",0.820525276814048
"CDH7",0.00130759672468572
"CDH8",0.164000595015736
"CDH9",0.0252510361201353
"CDHR1",0.249531509657499
"CDHR2",0.205385547615693
"CDHR3",0.891134884791116
"CDHR4",0.690837721699959
"CDHR5",0.946613913189843
"CDIPT",0.694503517765827
"CDK10",0.688159749068355
"CDK11A",0.836044204284733
"CDK11B",0.523368584298963
"CDK12",0.416458135246579
"CDK13",0.403667787295956
"CDK14",0.754689364045303
"CDK15",0.666719685015639
"CDK16",0.557783485131441
"CDK17",0.788690201036044
"CDK18",0.10014803461162
"CDK19",0.71940930744112
"CDK1",0.314409753834467
"CDK20",0.18996230245949
"CDK2AP1",0.497082931320736
"CDK2AP2",0.183540078844666
"CDK2",0.381822589881827
"CDK3",0.884019293468592
"CDK4",0.761243827128102
"CDK5R1",0.658952961932469
"CDK5R2",0.372055579484369
"CDK5RAP1",0.167155719899506
"CDK5RAP2",0.952321155353313
"CDK5RAP3",0.146064726192149
"CDK5",0.56479760847306
"CDK6",0.17133862828825
"CDK7",0.996621551753102
"CDK8",0.293012528933055
"CDK9",0.408422482148312
"CDKAL1",0.394931238663872
"CDKL1",0.771076797497092
"CDKL2",0.0839374531974028
"CDKL3",0.219805798044696
"CDKL4",0.732061652018967
"CDKL5",0.238492605799443
"CDKN1A",0.316821829446431
"CDKN1B",0.144343560278472
"CDKN1C",0.0253568063376738
"CDKN2AIPNL",0.626264387246634
"CDKN2AIP",0.892922296524358
"CDKN2A",0.353971660771056
"CDKN2BAS",0.731011246878325
"CDKN2B",0.654526205851503
"CDKN2C",0.317519907481382
"CDKN2D",0.110582404640625
"CDKN3",0.450027583216226
"CDNF",0.00756539476465841
"CDO1",0.377082672482115
"CDON",0.464061339388647
"CDR1",0.523968994446997
"CDR2L",0.174330560433572
"CDR2",0.352138686043318
"CDRT15P",0.360366480495821
"CDRT15",0.268713348406886
"CDRT1",0.422339940257818
"CDRT4",0.403215731124613
"CDS1",0.578357240091509
"CDS2",0.843759173963952
"CDSN",0.643831910876852
"CDT1",0.709216559094358
"CDV3",0.193744573726693
"CDX1",0.257773154968168
"CDX2",0.33557618261142
"CDX4",NA
"CDY1B",NA
"CDY1",NA
"CDY2B",0.196950695177772
"CDYL2",0.588253293094883
"CDYL",0.932640100789719
"CEACAM16",0.161244076304073
"CEACAM18",0.083154960430528
"CEACAM19",0.563842291651948
"CEACAM1",0.152819485306599
"CEACAM20",0.279285794986023
"CEACAM21",0.368334860451372
"CEACAM22P",0.568694705263925
"CEACAM3",0.922967884281424
"CEACAM4",0.210659180970566
"CEACAM5",0.502664725442311
"CEACAM6",0.782250963869441
"CEACAM7",0.770375145333726
"CEACAM8",0.447457028767084
"CEBPA",0.24799669165786
"CEBPB",0.176312822547322
"CEBPD",0.743568691672301
"CEBPE",0.647429631282969
"CEBPG",0.68271357176263
"CEBPZ",0.452605759198089
"CECR1",0.392644535694653
"CECR2",0.0938691699915534
"CECR4",0.536943527352022
"CECR5",0.933459427470991
"CECR6",0.982306044475182
"CECR7",0.401903680784302
"CELA1",0.231687809779744
"CELA2A",0.310347356551166
"CELA2B",0.197925536919353
"CELA3A",0.170613168458518
"CELA3B",0.848621558512075
"CELF1",0.378884730265443
"CELF2",0.38948062306966
"CELF3",0.37542646250972
"CELF4",0.11074665554078
"CELF5",0.852750250452164
"CELF6",0.386754709173144
"CELP",0.852526081049863
"CELSR1",0.753406638275116
"CELSR2",0.573853916288614
"CELSR3",0.00239421704561129
"CEL",0.864477667039993
"CEMP1",0.50561978470194
"CEND1",0.48274453108471
"CENPA",0.77956623662406
"CENPBD1",0.115991979863361
"CENPB",0.171848972164318
"CENPC1",0.128483786975812
"CENPE",0.922441422236878
"CENPF",0.211317311273044
"CENPH",0.740060560789282
"CENPI",0.458901355113635
"CENPJ",0.0351379913159249
"CENPK",0.734565019151527
"CENPL",0.455438272937684
"CENPM",0.0530084770742538
"CENPN",0.904447058137214
"CENPO",0.749175155781788
"CENPP",0.987131248598392
"CENPQ",0.457353898059904
"CENPT",0.418596230838592
"CENPV",0.760612603183194
"CENPW",0.27740219331572
"CEP110",0.503023345937552
"CEP120",0.676297398748903
"CEP135",0.362389225373015
"CEP152",0.102341783039473
"CEP164",0.242977479581676
"CEP170L",0.690462847806963
"CEP170",0.786399765046671
"CEP192",0.897722754971332
"CEP250",0.61391109129205
"CEP290",0.767074893198608
"CEP350",0.24492881853294
"CEP55",0.144794479986051
"CEP57",0.110869702185452
"CEP63",0.955011102504159
"CEP68",0.784359205561181
"CEP70",0.629841128839814
"CEP72",0.102768656905045
"CEP76",0.695495898513494
"CEP78",0.627122926871037
"CEP97",0.567623307440683
"CEPT1",0.206509373259962
"CER1",0.253776588653343
"CERCAM",0.50220359608452
"CERKL",0.11739556787658
"CERK",0.183701942157295
"CES1",0.0480817200746736
"CES2",0.884164020925131
"CES3",0.682366620618658
"CES4",0.133225677174054
"CES7",0.565314089636202
"CES8",0.145692459136922
"CETN1",0.509585831588185
"CETN2",0.326051050293439
"CETN3",0.290146907438423
"CETN4P",0.153649620281811
"CETP",0.00454516833435217
"CFB",0.5027771157879
"CFC1B",0.258288853494379
"CFDP1",0.580910991591336
"CFD",0.13695288308774
"CFHR1",0.290222012926966
"CFHR2",0.378210830974099
"CFHR3",0.0184456639988592
"CFHR4",0.0469239389607605
"CFHR5",0.379813670065457
"CFH",0.83368313910372
"CFI",0.0385936200274151
"CFL1",0.730559690195153
"CFL2",0.43661600182886
"CFLAR",0.177463373284756
"CFLP1",0.65714676578233
"CFP",0.502681202958252
"CFTR",0.44501374705819
"CG030",0.194942568826465
"CGA",0.0194739092425514
"CGB1",0.881035709377894
"CGB2",0.35664171421704
"CGB5",0.590586121275472
"CGB7",0.688529800972951
"CGB8",0.486502339711247
"CGB",0.873191334229094
"CGGBP1",0.124035058827362
"CGNL1",0.215286382954741
"CGN",0.156744894079841
"CGREF1",0.426408445929285
"CGRRF1",0.627003841939044
"CH25H",0.770313142792124
"CHAC1",0.362610433679919
"CHAC2",0.48917243712069
"CHADL",0.325064534300015
"CHAD",0.259933550874889
"CHAF1A",0.18735123607582
"CHAF1B",0.480790396715384
"CHAT",0.185546283948999
"CHCHD10",0.257559451492752
"CHCHD1",0.733764821236792
"CHCHD2",0.6828163238026
"CHCHD3",0.920060085254634
"CHCHD4",0.418221510584335
"CHCHD5",0.548173827649125
"CHCHD6",0.787507797981181
"CHCHD7",0.913529453674009
"CHCHD8",0.0364025864245478
"CHD1L",0.0287590685400936
"CHD1",0.769944659882607
"CHD2",0.118211501715715
"CHD3",0.691366010748903
"CHD4",0.78748968347147
"CHD5",0.402450426409108
"CHD6",0.70364640512321
"CHD7",0.598645771927042
"CHD8",0.957062847935834
"CHD9",0.89602668299745
"CHDH",0.940458763845179
"CHEK1",0.26773493416594
"CHEK2",0.592811107819749
"CHERP",0.831773063037588
"CHFR",0.00445822730353328
"CHGA",0.29353987722284
"CHGB",0.0987929778949178
"CHI3L1",0.0791750834827291
"CHI3L2",0.546505524199189
"CHIA",0.634833503994123
"CHIC1",0.5078660551182
"CHIC2",0.108812728369247
"CHID1",0.421825185408216
"CHIT1",0.847520599395973
"CHKA",0.319728913333387
"CHKB.CPT1B",0.505034216982102
"CHKB",0.523008962858106
"CHL1",0.0413459685055732
"CHML",0.816645324540988
"CHMP1A",0.768475315694139
"CHMP1B",0.464163560192371
"CHMP2A",0.735086860777262
"CHMP2B",0.780009102111695
"CHMP4A",0.456848702129083
"CHMP4B",0.315257602464785
"CHMP4C",0.165710101773403
"CHMP5",0.599819067206211
"CHMP6",0.324725196893362
"CHMP7",0.830964474432474
"CHM",0.771873812107297
"CHN1",0.573550633864534
"CHN2",0.438997164892088
"CHODL",0.0154056855847063
"CHORDC1",0.651007755742044
"CHP2",0.929914307782474
"CHPF2",0.481525721705929
"CHPF",0.880464757213651
"CHPT1",0.184590601977588
"CHP",0.652980244251666
"CHRAC1",0.128498196936238
"CHRDL1",0.648026823633832
"CHRDL2",0.970805233744277
"CHRD",0.321283261407719
"CHRFAM7A",0.296090927267454
"CHRM1",0.646057086728235
"CHRM2",0.6195808322684
"CHRM3",0.727294873716615
"CHRM4",0.0467945887301796
"CHRM5",0.287380364221735
"CHRNA10",0.33187401717418
"CHRNA1",0.264557473543144
"CHRNA2",0.0963390994399656
"CHRNA3",0.46213739891781
"CHRNA4",0.451221828642215
"CHRNA5",0.224713945483427
"CHRNA6",0.678696410961351
"CHRNA7",0.481556276908194
"CHRNA9",0.9274701676771
"CHRNB1",0.569862058098337
"CHRNB2",0.280447220818456
"CHRNB3",0.712107038573393
"CHRNB4",0.0571755947223147
"CHRND",0.191105030610949
"CHRNE",0.491514516822207
"CHRNG",0.734411449192781
"CHST10",0.171083221099612
"CHST11",0.928006504046977
"CHST12",0.232828138485567
"CHST13",0.0935352377711038
"CHST14",0.247159470720832
"CHST15",0.663610772385312
"CHST1",0.0878742467083492
"CHST2",0.848426683583338
"CHST3",0.893982546745702
"CHST4",0.0438904320683237
"CHST5",0.801378585113335
"CHST6",0.27265792774831
"CHST7",0.062261455522643
"CHST8",0.537040324847536
"CHST9",0.365387743976886
"CHSY1",0.697583451755251
"CHSY3",0.0295295586963247
"CHTF18",0.723309886791508
"CHTF8",0.0565947553965836
"CHUK",0.100820157826663
"CHURC1",0.533538094722721
"CIAO1",0.657950292047061
"CIAPIN1",0.683340336889478
"CIB1",0.429224177655255
"CIB2",0.618044319456394
"CIB3",0.0148425182041134
"CIB4",0.100895381331478
"CIC",0.41781805571003
"CIDEA",0.952231729823038
"CIDEB",0.804932512859887
"CIDECP",0.357251459601161
"CIDEC",0.674486358355528
"CIITA",0.219446478989586
"CILP2",0.016159940068474
"CILP",0.348441642215643
"CINP",0.462712468668765
"CIR1",0.521395859286872
"CIRBP",0.824731376631033
"CIRH1A",0.766717816824091
"CISD1",0.154083933533473
"CISD2",0.0703529121198316
"CISD3",0.490852523889551
"CISH",0.580031403102798
"CITED1",0.782288445919015
"CITED2",0.157500347410653
"CITED4",0.584910800081268
"CIT",0.493335407502496
"CIZ1",0.222573871218367
"CKAP2L",0.478821890613036
"CKAP2",0.210579150965595
"CKAP4",0.968825281152075
"CKAP5",0.719542720237421
"CKB",0.0426592393706756
"CKLF",0.625209380288984
"CKMT1A",0.935582190302008
"CKMT1B",0.980238430288704
"CKMT2",0.0736293693555724
"CKM",0.025901848765133
"CKS1B",0.946408402912469
"CKS2",0.925623561845085
"CLASP1",0.507852928167669
"CLASP2",0.0947227281001726
"CLCA1",0.631335140113364
"CLCA2",0.236489867679957
"CLCA3P",0.317857732449174
"CLCA4",0.528907462840795
"CLCC1",0.279253358369892
"CLCF1",0.0375083760275821
"CLCN1",0.261969416779126
"CLCN2",0.0625319383651003
"CLCN3",0.59571556954519
"CLCN4",0.112018400183189
"CLCN5",0.997558450534635
"CLCN6",0.6905365385911
"CLCN7",0.474440798564307
"CLCNKA",0.0302032863883064
"CLCNKB",0.365497092627082
"CLC",0.69294066329823
"CLDN10",0.460313892879607
"CLDN11",0.186334139596502
"CLDN12",0.526047476795688
"CLDN14",0.0526819884690043
"CLDN15",0.494027310146802
"CLDN16",0.242981032821314
"CLDN17",0.166728864301126
"CLDN18",0.111089231117031
"CLDN19",0.0346431231630176
"CLDN1",0.233285899829805
"CLDN20",0.00538031971501115
"CLDN22",0.414220936694338
"CLDN23",0.255766087038261
"CLDN25",0.170453736971788
"CLDN2",0.415090089029097
"CLDN3",0.599847829139543
"CLDN4",0.111522711588624
"CLDN5",0.0908370335331203
"CLDN6",0.124226910508269
"CLDN7",0.649436059957472
"CLDN8",0.200413025415231
"CLDN9",0.823426119132211
"CLDND1",0.892100023535823
"CLDND2",0.883530193118183
"CLEC10A",0.998588698750928
"CLEC11A",0.455249775079316
"CLEC12A",0.379582147990052
"CLEC12B",0.405954139773011
"CLEC14A",0.0865124805248607
"CLEC16A",0.3592289034535
"CLEC17A",0.219622309446746
"CLEC18A",0.3001034120307
"CLEC18B",0.838368374436888
"CLEC18C",0.675626732528778
"CLEC1A",0.549127955306418
"CLEC1B",0.856283300898302
"CLEC2A",0.0668086715794519
"CLEC2B",0.875163747725324
"CLEC2D",0.642930411145544
"CLEC2L",0.422497326604417
"CLEC3A",0.030857505867342
"CLEC3B",0.0601965267016507
"CLEC4A",0.399068267943263
"CLEC4C",0.282334693216839
"CLEC4D",0.0731277528464495
"CLEC4E",0.408855139769837
"CLEC4F",0.500923208870775
"CLEC4GP1",0.954054406030119
"CLEC4G",0.518854685805187
"CLEC4M",0.942270389070713
"CLEC5A",0.319413881159611
"CLEC6A",0.17280594158896
"CLEC7A",0.621196314424792
"CLEC9A",0.102529962016874
"CLECL1",0.180454382407289
"CLGN",0.161268270052128
"CLIC1",0.291027897292454
"CLIC2",0.72113186540651
"CLIC3",0.0248018232999904
"CLIC4",0.0656550888805776
"CLIC5",0.0319211369916511
"CLIC6",0.502994429036751
"CLINT1",0.583524757700722
"CLIP1",0.48393810395717
"CLIP2",0.836830541807627
"CLIP3",0.52678075957761
"CLIP4",0.901342850458489
"CLK1",0.156689920788985
"CLK2P",0.00614781054517317
"CLK2",0.0772789435528506
"CLK3",0.220038714574167
"CLK4",0.939366598676349
"CLLU1OS",0.256683174058917
"CLLU1",0.0540854162443742
"CLMN",0.663497930833929
"CLN3",0.300153106247874
"CLN5",0.961918981808304
"CLN6",0.850343372597553
"CLN8",0.635852599716593
"CLNK",0.153157231321649
"CLNS1A",0.103234871169957
"CLOCK",0.423412222171342
"CLP1",0.205149260265172
"CLPB",0.800038447386744
"CLPP",0.586755387020026
"CLPS",0.429107724124341
"CLPTM1L",0.233558926804436
"CLPTM1",0.276455426593387
"CLPX",0.0717870755330038
"CLRN1OS",0.897185896814974
"CLRN1",0.840150757474703
"CLRN2",0.829596836714675
"CLRN3",0.842339976391954
"CLSPN",0.919106543723597
"CLSTN1",0.266488717162151
"CLSTN2",0.080105965200124
"CLSTN3",0.800124885172456
"CLTA",0.806634282069554
"CLTB",0.937621698294831
"CLTCL1",0.717402605815364
"CLTC",0.620774414674247
"CLUAP1",0.656777991170621
"CLUL1",0.505336957418549
"CLU",0.191170268581663
"CLVS1",0.547582682971026
"CLVS2",0.727569900227296
"CLYBL",0.454797032443041
"CMA1",0.185201526424217
"CMAH",0.665102654188957
"CMAS",0.697877957166605
"CMBL",0.671745381567655
"CMC1",0.443006376340831
"CMIP",0.394761195771669
"CMKLR1",0.844239118222757
"CMPK1",0.546031570230082
"CMPK2",0.0429607312744562
"CMTM1",0.0636506597494404
"CMTM2",0.749871344398366
"CMTM3",0.352183440108494
"CMTM4",0.983730493597885
"CMTM5",0.463929105301547
"CMTM6",0.549939379039343
"CMTM7",0.866247890526318
"CMTM8",0.708658434128249
"CMYA5",0.315590822030162
"CN5H6.4",0.275994704332968
"CNBD1",0.593045292979747
"CNBP",0.865435050724744
"CNDP1",0.38566332403037
"CNDP2",0.906127425770263
"CNFN",0.0733310250347572
"CNGA1",0.749806545916851
"CNGA2",0.0872609160698777
"CNGA3",0.968565761804096
"CNGA4",0.639665979580551
"CNGB1",0.115998177252465
"CNGB3",0.0101872474928543
"CNIH2",0.461545025962715
"CNIH3",0.789557306539176
"CNIH4",0.416696774937495
"CNIH",0.261084339442669
"CNKSR1",0.663942555109546
"CNKSR2",0.193766380787072
"CNKSR3",0.624592206412723
"CNN1",0.395442432336354
"CNN2",0.751445014863291
"CNN3",0.486758880980057
"CNNM1",0.0072974087105074
"CNNM2",0.823771006235866
"CNNM3",0.655911535660422
"CNNM4",0.362662717771921
"CNOT10",0.716951529918008
"CNOT1",0.986108198658344
"CNOT2",0.689310201762617
"CNOT3",0.423691426363583
"CNOT4",0.958146268691907
"CNOT6L",0.456981793130582
"CNOT6",0.714579114595574
"CNOT7",0.666060734106505
"CNOT8",0.939190224368923
"CNO",0.0492570447325507
"CNPY1",0.330276039148365
"CNPY2",0.829337570798328
"CNPY3",0.298433452708631
"CNPY4",0.694633948356339
"CNP",0.51131509225903
"CNR1",0.234114781777727
"CNR2",0.611822568595886
"CNRIP1",0.174908629579315
"CNST",0.929732628441792
"CNTD1",0.590667478618371
"CNTD2",0.0059141748913094
"CNTFR",0.649029543310596
"CNTF",0.963963631648956
"CNTLN",0.807881253334865
"CNTN1",0.188937572916594
"CNTN2",0.537317769855358
"CNTN3",0.184462313078928
"CNTN4",0.0586604030617721
"CNTN5",0.279494069065467
"CNTN6",0.279178182859046
"CNTNAP1",0.780477514042602
"CNTNAP2",0.149487833895816
"CNTNAP3",0.173796263735866
"CNTNAP4",0.740378625942991
